x	y	z
2042.0	1627.0	0.0
2050.0	1369.5117051636373	0.0
2085.520596755412	2250.9398062436239	0.0
2108.5010759149327	1108.5141868262049	0.0
2109.0580301384707	1880.947758165998	0.0
2112.9801492999613	831.53606618873141	0.0
2112.4971599972555	1100.4825539035628	0.0
2146.0	2413.4821122694798	0.0
2167.5123651730614	2263.0	0.0
2181.4901164220587	1363.0277092469069	0.0
2196.0	1544.5138014226131	0.0
2225.4838644792439	2004.9854486664983	0.0
2226.4541953113362	1162.9474896608901	0.0
2255.9688252131282	1007.0139891395779	0.0
2405.0	1292.0	0.0
2431.4472269373518	2078.5061976060565	0.0
2457.539915844789	2852.4778998536153	0.0
2554.4458583753471	1488.4282069927604	0.0
2586.999882110917	1474.4974391592991	0.0
2649.5645976684673	1825.0582616584056	0.0
342.0	1320.0	0.0
711.55268779258563	1033.470819884988	0.0
780.5270628352373	1699.9671998989875	0.0
780.99997165506136	1329.0032809720174	0.0
786.47921175441809	1414.0000834113571	0.0
796.0	1654.0	0.0
805.007584238292	885.00003446212838	0.0
830.51951869011612	1776.530921994392	0.0
834.47335615229758	863.52457315229356	0.0
841.07626289848747	1181.0494796659734	0.0
870.0	1672.0	0.0
933.03774262282786	972.96927027843913	0.0
972.51964656119526	1291.4942036073121	0.0
1007.4915506669053	1748.5189943069952	0.0
1016.5173831550367	1195.0	0.0
1096.0	2261.0	0.0
1160.0	1161.0	0.0
1171.0	1113.0	0.0
1177.9999667522566	2013.4484909475821	0.0
1188.0	1119.0	0.0
1203.9619632284659	2095.0237119640378	0.0
1209.4045890780205	884.49557756819308	0.0
1208.0	897.49032255219242	0.0
1241.0	863.0	0.0
1252.0375513325926	2228.5097988304747	0.0
1330.0	1904.0	0.0
1342.9453199672275	1059.5279004190816	0.0
1372.4911112990153	840.01009847998841	0.0
1386.9440314540527	1112.526913325423	0.0
1387.9999586208658	920.49984658715755	0.0
1389.489989598605	1602.0	0.0
1398.4852433487058	1513.5071125575587	0.0
1399.9999562594971	1531.5109199102644	0.0
1401.0	1370.0	0.0
1400.9999190490851	1547.501979743897	0.0
1404.4899061584076	1560.0	0.0
1409.9599725920509	1123.5051873449765	0.0
1425.0	1128.0	0.0
1425.4608060120277	1380.4879333011984	0.0
1448.4597392010794	1979.521315965032	0.0
1466.5329915953091	1392.4657659169043	0.0
1479.9805690265819	2428.4944770417324	0.0
1486.4719566153374	2435.0001418282909	0.0
1489.0	1974.4823481333399	0.0
1494.0	1998.0	0.0
1503.4930143597419	2643.4998989356563	0.0
1531.5405671068713	2022.0536501616684	0.0
1534.0170781735635	1939.0320656006338	0.0
1552.4146638288705	1275.8608184010079	0.0
1592.534236689082	2379.9998634518724	0.0
1642.0	2661.0	0.0
1648.5106280118405	1050.998496010925	0.0
1683.0	1276.0	0.0
1692.5046037415129	2179.0	0.0
1699.0	1445.0	0.0
1709.4506294558855	1474.4880408551405	0.0
1710.0	832.51509018948275	0.0
1712.4937738272217	1447.0	0.0
1716.4641551778236	897.51444197332978	0.0
1729.0	1984.0	0.0
1730.532555123023	1927.4998269430985	0.0
1738.4249755320845	1241.4859350200043	0.0
1740.0018823431774	879.93298672394496	0.0
1739.0	1383.4972981295921	0.0
1743.0	1115.0	0.0
1751.0	1937.0	0.0
1757.4966397080977	1986.4997931884366	0.0
1760.5031692748944	1764.4754162570266	0.0
1762.0	914.0	0.0
1768.9999454941233	2261.498708805389	0.0
1779.4427131661444	2413.0702031327255	0.0
1788.0170780017716	2182.4584849018502	0.0
1797.0	2270.0	0.0
1823.5193060919291	787.00004481168389	0.0
1901.0307774840662	2053.5171359303104	0.0
1918.0	2281.0	0.0
1919.5275456021761	1257.0	0.0
1936.5058528070444	1095.5293809733996	0.0
1976.5197618760092	1548.4727465892811	0.0
2059.99993975812	1902.4603249025895	0.0
2074.9904098072789	1727.9494413197658	0.0
2075.4636065327268	1240.525662837159	0.0
2093.0	796.0	0.0
2110.4669657632307	1694.516603471146	0.0
2110.499741881084	2402.4710183287325	0.0
2126.4496368028708	1021.0	0.0
2154.5082817992907	2254.4627188877084	0.0
2167.4960510957435	2343.0181751934638	0.0
2233.5000463748761	1056.0000315337213	0.0
2234.0	1053.0	0.0
2250.4781419630835	1631.4957440408093	0.0
2342.0	2047.5134656241496	0.0
2342.5137154546014	2062.486058724905	0.0
2432.5198361928301	1295.0	0.0
2457.5248792756302	2004.4697738821706	0.0
2476.0	1746.0	0.0
2476.9548574131413	2199.5184887316977	0.0
2501.0	1869.5236285222568	0.0
2530.0	1804.0	0.0
2583.0	1506.0	0.0
2589.5100133327246	1495.5441734867388	0.0
2644.5346072343114	1631.0087512923419	0.0
675.99714857466995	1066.5322985202249	0.0
684.50795669336162	1025.5218007237738	0.0
700.58031447789676	1053.5351792436506	0.0
709.0	1229.0	0.0
710.0	1227.5157148269188	0.0
723.0	1276.0	0.0
814.40910798803941	1802.5940686481551	0.0
863.55166462604734	1005.4492362554937	0.0
939.53553654553116	1471.0	0.0
960.50277117153826	1998.0221226750393	0.0
996.0	1430.0	0.0
1027.4654115023613	1750.9999300651039	0.0
1035.5496344834089	1732.5134210111751	0.0
1042.425501024888	1215.5136684060355	0.0
1050.0	1174.0	0.0
1052.0	1177.0	0.0
1059.0	1625.0	0.0
1088.5422948746584	2304.4900892063442	0.0
1100.5178704709429	1243.5197104878007	0.0
1122.4881412830723	1584.4564670106497	0.0
1154.0	2025.0	0.0
1159.0	1107.0	0.0
1169.0	2187.0	0.0
1187.0	1139.0	0.0
1201.9999511998503	2001.5139781979444	0.0
1203.450803900668	2189.7885294401694	0.0
1232.0	2044.0	0.0
1239.9999551602264	2213.4928678723745	0.0
1262.5436769914661	1802.0302391721275	0.0
1295.0	860.0	0.0
1309.0	1816.0	0.0
1322.5280727885852	1997.4715894512533	0.0
1364.9999488940905	1993.4961586327429	0.0
1367.5259768993915	1364.4929206544818	0.0
1371.4625462991735	1090.4735667383543	0.0
1382.4644594896629	1042.0404150003237	0.0
1383.9614119505186	1988.4547497506196	0.0
1389.4985053908181	1988.9999195502905	0.0
1395.0	1892.0	0.0
1406.0085307867073	1909.0000527248151	0.0
1413.5526550648917	1902.4706190771255	0.0
1422.0126227943929	827.49288047793766	0.0
1440.0000541907352	2658.4496985414562	0.0
1488.9999367136597	1905.5047564636222	0.0
1505.0	1920.0	0.0
1508.4883173614019	2604.0	0.0
1525.5292841474241	1639.4847484004713	0.0
1637.9357488901874	1075.4424134453557	0.0
1643.0	2828.5305581458033	0.0
1682.5299193000317	1837.5619355416989	0.0
1726.0	1265.0	0.0
1749.0	1767.0	0.0
1756.0000680773726	1782.479463506884	0.0
1758.0	1742.0	0.0
1761.472521554598	2139.9978624219152	0.0
1765.4266707990814	1682.9272925798928	0.0
1768.502797860607	2367.4804517795901	0.0
1783.0	1996.0	0.0
1797.0	1269.4996020060953	0.0
1809.9382920654537	1718.9563000434628	0.0
1868.0240025936841	1129.5280980798332	0.0
1898.5360159007055	2501.5131363377259	0.0
1914.0	2011.0	0.0
1930.0	850.49687579029398	0.0
1941.0249478220785	1926.5038036922354	0.0
1942.931831569686	2423.5736546788994	0.0
1956.4907387314033	1269.4919106192592	0.0
1956.0	1529.0	0.0
2030.9916265983277	2120.978989074184	0.0
2075.0	1904.4859608993286	0.0
2085.5193851638205	1683.4924012052684	0.0
2090.0020334769679	929.00005139289692	0.0
2092.0	1946.0	0.0
2120.0	1049.0	0.0
2121.0	1048.0	0.0
2148.0011003912405	2479.5049527045921	0.0
2159.0	2408.0	0.0
2175.0148901811549	1353.513206582968	0.0
2178.0	2040.0	0.0
2212.5199809508636	2704.0658815821853	0.0
2240.0	1366.497492507553	0.0
2253.0	1656.0	0.0
2263.0214875524689	1883.5226081635344	0.0
2270.9999390042399	1900.0352219493632	0.0
2272.953378110898	1878.4736294506922	0.0
2322.4534207701768	2388.4928374383676	0.0
2362.0	1941.0	0.0
2445.484831782469	1727.4927330856549	0.0
2461.502137523054	1708.0107577004053	0.0
2464.5027848233672	1838.9999302019794	0.0
2491.5275990870823	2058.5642362181397	0.0
2561.5000257926367	1474.5433047596266	0.0
